l,one,two
1,data_speech_commands_v0.02/house/7799c9cd_nohash_0.wav,data_speech_commands_v0.02/wow/7799c9cd_wow_3.wav
1,data_speech_commands_v0.02/house/7799c9cd_nohash_0.wav,data_speech_commands_v0.02/wow/7799c9cd_wow_3.wav
0,data_speech_commands_v0.02/house/7799c9cd_nohash_0.wav,data_speech_commands_v0.02/one/9b02d503_one_1.wav
0,data_speech_commands_v0.02/house/7799c9cd_nohash_0.wav,data_speech_commands_v0.02/five/8b25410a_five_0.wav
1,data_speech_commands_v0.02/house/7910d292_nohash_0.wav,data_speech_commands_v0.02/bird/7910d292_bird_1.wav
1,data_speech_commands_v0.02/house/7910d292_nohash_0.wav,data_speech_commands_v0.02/house/7910d292_nohash_1.wav
0,data_speech_commands_v0.02/house/7910d292_nohash_0.wav,data_speech_commands_v0.02/yes/cb2929ce_yes_0.wav
0,data_speech_commands_v0.02/house/7910d292_nohash_0.wav,data_speech_commands_v0.02/down/b5cf6ea8_down_3.wav
1,data_speech_commands_v0.02/house/4e8c5516_nohash_0.wav,data_speech_commands_v0.02/house/4e8c5516_nohash_1.wav
1,data_speech_commands_v0.02/house/4e8c5516_nohash_0.wav,data_speech_commands_v0.02/house/4e8c5516_nohash_3.wav
0,data_speech_commands_v0.02/house/4e8c5516_nohash_0.wav,data_speech_commands_v0.02/six/2b5e346d_six_3.wav
0,data_speech_commands_v0.02/house/4e8c5516_nohash_0.wav,data_speech_commands_v0.02/nine/ab46af55_nine_1.wav
1,data_speech_commands_v0.02/house/b0bad4a9_nohash_0.wav,data_speech_commands_v0.02/house/b0bad4a9_nohash_3.wav
1,data_speech_commands_v0.02/house/b0bad4a9_nohash_0.wav,data_speech_commands_v0.02/house/b0bad4a9_nohash_1.wav
0,data_speech_commands_v0.02/house/b0bad4a9_nohash_0.wav,data_speech_commands_v0.02/right/d394ef8e_right_2.wav
0,data_speech_commands_v0.02/house/b0bad4a9_nohash_0.wav,data_speech_commands_v0.02/three/9b8a7439_three_1.wav
1,data_speech_commands_v0.02/house/9d8ac38b_nohash_0.wav,data_speech_commands_v0.02/house/9d8ac38b_nohash_3.wav
1,data_speech_commands_v0.02/house/9d8ac38b_nohash_0.wav,data_speech_commands_v0.02/house/9d8ac38b_nohash_3.wav
0,data_speech_commands_v0.02/house/9d8ac38b_nohash_0.wav,data_speech_commands_v0.02/down/6727b579_down_1.wav
0,data_speech_commands_v0.02/house/9d8ac38b_nohash_0.wav,data_speech_commands_v0.02/nine/ccca5655_nine_3.wav
1,data_speech_commands_v0.02/house/b25b6065_nohash_0.wav,data_speech_commands_v0.02/house/b25b6065_nohash_0.wav
1,data_speech_commands_v0.02/house/b25b6065_nohash_0.wav,data_speech_commands_v0.02/house/b25b6065_nohash_3.wav
0,data_speech_commands_v0.02/house/b25b6065_nohash_0.wav,data_speech_commands_v0.02/go/dea820ce_go_2.wav
0,data_speech_commands_v0.02/house/b25b6065_nohash_0.wav,data_speech_commands_v0.02/eight/bdee441c_eight_2.wav
1,data_speech_commands_v0.02/house/7ff085e1_nohash_0.wav,data_speech_commands_v0.02/house/7ff085e1_nohash_3.wav
1,data_speech_commands_v0.02/house/7ff085e1_nohash_0.wav,data_speech_commands_v0.02/house/7ff085e1_nohash_2.wav
0,data_speech_commands_v0.02/house/7ff085e1_nohash_0.wav,data_speech_commands_v0.02/zero/51055bda_zero_1.wav
0,data_speech_commands_v0.02/house/7ff085e1_nohash_0.wav,data_speech_commands_v0.02/right/e11fbc6e_right_3.wav
1,data_speech_commands_v0.02/house/095847e4_nohash_0.wav,data_speech_commands_v0.02/house/095847e4_nohash_0.wav
1,data_speech_commands_v0.02/house/095847e4_nohash_0.wav,data_speech_commands_v0.02/house/095847e4_nohash_3.wav
0,data_speech_commands_v0.02/house/095847e4_nohash_0.wav,data_speech_commands_v0.02/off/42f81601_off_2.wav
0,data_speech_commands_v0.02/house/095847e4_nohash_0.wav,data_speech_commands_v0.02/three/0f46028a_three_3.wav
1,data_speech_commands_v0.02/go/ffd2ba2f_go_0.wav,data_speech_commands_v0.02/eight/ffd2ba2f_eight_0.wav
1,data_speech_commands_v0.02/go/ffd2ba2f_go_0.wav,data_speech_commands_v0.02/right/ffd2ba2f_right_2.wav
0,data_speech_commands_v0.02/go/ffd2ba2f_go_0.wav,data_speech_commands_v0.02/forward/bfd26d6b_forward_1.wav
0,data_speech_commands_v0.02/go/ffd2ba2f_go_0.wav,data_speech_commands_v0.02/zero/b87bdb22_zero_0.wav
1,data_speech_commands_v0.02/go/3d794813_go_0.wav,data_speech_commands_v0.02/three/3d794813_three_0.wav
1,data_speech_commands_v0.02/go/3d794813_go_0.wav,data_speech_commands_v0.02/five/3d794813_five_3.wav
0,data_speech_commands_v0.02/go/3d794813_go_0.wav,data_speech_commands_v0.02/seven/435695e3_seven_1.wav
0,data_speech_commands_v0.02/go/3d794813_go_0.wav,data_speech_commands_v0.02/seven/28e47b1a_seven_3.wav
1,data_speech_commands_v0.02/go/6969e51a_go_0.wav,data_speech_commands_v0.02/stop/6969e51a_stop_0.wav
1,data_speech_commands_v0.02/go/6969e51a_go_0.wav,data_speech_commands_v0.02/two/6969e51a_two_0.wav
0,data_speech_commands_v0.02/go/6969e51a_go_0.wav,data_speech_commands_v0.02/zero/40738a2d_zero_3.wav
0,data_speech_commands_v0.02/go/6969e51a_go_0.wav,data_speech_commands_v0.02/left/1a994c9f_left_1.wav
1,data_speech_commands_v0.02/go/fb8c31a9_go_0.wav,data_speech_commands_v0.02/on/fb8c31a9_on_2.wav
1,data_speech_commands_v0.02/go/fb8c31a9_go_0.wav,data_speech_commands_v0.02/right/fb8c31a9_right_3.wav
0,data_speech_commands_v0.02/go/fb8c31a9_go_0.wav,data_speech_commands_v0.02/no/611d2b50_no_0.wav
0,data_speech_commands_v0.02/go/fb8c31a9_go_0.wav,data_speech_commands_v0.02/zero/a489191a_zero_0.wav
1,data_speech_commands_v0.02/go/4e6902d0_go_0.wav,data_speech_commands_v0.02/six/4e6902d0_six_0.wav
1,data_speech_commands_v0.02/go/4e6902d0_go_0.wav,data_speech_commands_v0.02/up/4e6902d0_up_2.wav
0,data_speech_commands_v0.02/go/4e6902d0_go_0.wav,data_speech_commands_v0.02/visual/017c4098_visual_2.wav
0,data_speech_commands_v0.02/go/4e6902d0_go_0.wav,data_speech_commands_v0.02/four/70a00e98_four_2.wav
1,data_speech_commands_v0.02/go/f8ba7c0e_go_0.wav,data_speech_commands_v0.02/off/f8ba7c0e_off_2.wav
1,data_speech_commands_v0.02/go/f8ba7c0e_go_0.wav,data_speech_commands_v0.02/visual/f8ba7c0e_visual_2.wav
0,data_speech_commands_v0.02/go/f8ba7c0e_go_0.wav,data_speech_commands_v0.02/no/4e99c1b7_no_1.wav
0,data_speech_commands_v0.02/go/f8ba7c0e_go_0.wav,data_speech_commands_v0.02/stop/bbc30633_stop_2.wav
1,data_speech_commands_v0.02/go/72e382bd_go_0.wav,data_speech_commands_v0.02/left/72e382bd_left_0.wav
1,data_speech_commands_v0.02/go/72e382bd_go_0.wav,data_speech_commands_v0.02/off/72e382bd_off_2.wav
0,data_speech_commands_v0.02/go/72e382bd_go_0.wav,data_speech_commands_v0.02/eight/8134f43f_eight_2.wav
0,data_speech_commands_v0.02/go/72e382bd_go_0.wav,data_speech_commands_v0.02/off/a04817c2_off_1.wav
1,data_speech_commands_v0.02/go/e3e0f145_go_0.wav,data_speech_commands_v0.02/zero/e3e0f145_zero_0.wav
1,data_speech_commands_v0.02/go/e3e0f145_go_0.wav,data_speech_commands_v0.02/up/e3e0f145_up_3.wav
0,data_speech_commands_v0.02/go/e3e0f145_go_0.wav,data_speech_commands_v0.02/on/7f74626f_on_2.wav
0,data_speech_commands_v0.02/go/e3e0f145_go_0.wav,data_speech_commands_v0.02/nine/e9abfe31_nine_2.wav
1,data_speech_commands_v0.02/go/35d1b6ee_go_0.wav,data_speech_commands_v0.02/down/35d1b6ee_down_1.wav
1,data_speech_commands_v0.02/go/35d1b6ee_go_0.wav,data_speech_commands_v0.02/six/35d1b6ee_six_2.wav
0,data_speech_commands_v0.02/go/35d1b6ee_go_0.wav,data_speech_commands_v0.02/two/190821dc_two_2.wav
0,data_speech_commands_v0.02/go/35d1b6ee_go_0.wav,data_speech_commands_v0.02/go/fb727898_go_3.wav
1,data_speech_commands_v0.02/go/c79159aa_go_0.wav,data_speech_commands_v0.02/six/c79159aa_six_1.wav
1,data_speech_commands_v0.02/go/c79159aa_go_0.wav,data_speech_commands_v0.02/one/c79159aa_one_2.wav
0,data_speech_commands_v0.02/go/c79159aa_go_0.wav,data_speech_commands_v0.02/left/61abbf52_left_0.wav
0,data_speech_commands_v0.02/go/c79159aa_go_0.wav,data_speech_commands_v0.02/eight/324210dd_eight_0.wav
1,data_speech_commands_v0.02/go/b49caed3_go_0.wav,data_speech_commands_v0.02/three/b49caed3_three_3.wav
1,data_speech_commands_v0.02/go/b49caed3_go_0.wav,data_speech_commands_v0.02/right/b49caed3_right_2.wav
0,data_speech_commands_v0.02/go/b49caed3_go_0.wav,data_speech_commands_v0.02/zero/0f46028a_zero_3.wav
0,data_speech_commands_v0.02/go/b49caed3_go_0.wav,data_speech_commands_v0.02/five/be7a5b2d_five_1.wav
1,data_speech_commands_v0.02/go/5170b77f_go_0.wav,data_speech_commands_v0.02/five/5170b77f_five_2.wav
1,data_speech_commands_v0.02/go/5170b77f_go_0.wav,data_speech_commands_v0.02/eight/5170b77f_eight_0.wav
0,data_speech_commands_v0.02/go/5170b77f_go_0.wav,data_speech_commands_v0.02/bed/6f342826_bed_0.wav
0,data_speech_commands_v0.02/go/5170b77f_go_0.wav,data_speech_commands_v0.02/off/834f03fe_off_1.wav
1,data_speech_commands_v0.02/go/8281a2a8_go_0.wav,data_speech_commands_v0.02/no/8281a2a8_no_0.wav
1,data_speech_commands_v0.02/go/8281a2a8_go_0.wav,data_speech_commands_v0.02/zero/8281a2a8_zero_0.wav
0,data_speech_commands_v0.02/go/8281a2a8_go_0.wav,data_speech_commands_v0.02/one/a1cff772_one_0.wav
0,data_speech_commands_v0.02/go/8281a2a8_go_0.wav,data_speech_commands_v0.02/off/54aecbd5_off_1.wav
1,data_speech_commands_v0.02/go/de3fe344_go_0.wav,data_speech_commands_v0.02/forward/de3fe344_forward_3.wav
1,data_speech_commands_v0.02/go/de3fe344_go_0.wav,data_speech_commands_v0.02/visual/de3fe344_visual_1.wav
0,data_speech_commands_v0.02/go/de3fe344_go_0.wav,data_speech_commands_v0.02/happy/afb9e62e_happy_1.wav
0,data_speech_commands_v0.02/go/de3fe344_go_0.wav,data_speech_commands_v0.02/learn/31f01a8d_learn_2.wav
1,data_speech_commands_v0.02/seven/472b8045_seven_0.wav,data_speech_commands_v0.02/backward/472b8045_backward_1.wav
1,data_speech_commands_v0.02/seven/472b8045_seven_0.wav,data_speech_commands_v0.02/visual/472b8045_visual_3.wav
0,data_speech_commands_v0.02/seven/472b8045_seven_0.wav,data_speech_commands_v0.02/seven/fb8c31a9_seven_0.wav
0,data_speech_commands_v0.02/seven/472b8045_seven_0.wav,data_speech_commands_v0.02/seven/eaa83485_seven_2.wav
1,data_speech_commands_v0.02/seven/71d0ded4_seven_0.wav,data_speech_commands_v0.02/five/71d0ded4_five_3.wav
1,data_speech_commands_v0.02/seven/71d0ded4_seven_0.wav,data_speech_commands_v0.02/up/71d0ded4_up_1.wav
0,data_speech_commands_v0.02/seven/71d0ded4_seven_0.wav,data_speech_commands_v0.02/go/25e95412_go_2.wav
0,data_speech_commands_v0.02/seven/71d0ded4_seven_0.wav,data_speech_commands_v0.02/zero/cb72dfb6_zero_3.wav
1,data_speech_commands_v0.02/seven/c5a1e46c_seven_0.wav,data_speech_commands_v0.02/follow/c5a1e46c_follow_2.wav
1,data_speech_commands_v0.02/seven/c5a1e46c_seven_0.wav,data_speech_commands_v0.02/backward/c5a1e46c_backward_0.wav
0,data_speech_commands_v0.02/seven/c5a1e46c_seven_0.wav,data_speech_commands_v0.02/one/cd85758f_one_2.wav
0,data_speech_commands_v0.02/seven/c5a1e46c_seven_0.wav,data_speech_commands_v0.02/up/a04817c2_up_0.wav
1,data_speech_commands_v0.02/seven/38d78313_seven_0.wav,data_speech_commands_v0.02/down/38d78313_down_2.wav
1,data_speech_commands_v0.02/seven/38d78313_seven_0.wav,data_speech_commands_v0.02/go/38d78313_go_1.wav
0,data_speech_commands_v0.02/seven/38d78313_seven_0.wav,data_speech_commands_v0.02/eight/51f7a034_eight_1.wav
0,data_speech_commands_v0.02/seven/38d78313_seven_0.wav,data_speech_commands_v0.02/no/fa52ddf6_no_0.wav
1,data_speech_commands_v0.02/seven/f1d8a638_seven_0.wav,data_speech_commands_v0.02/zero/f1d8a638_zero_1.wav
1,data_speech_commands_v0.02/seven/f1d8a638_seven_0.wav,data_speech_commands_v0.02/go/f1d8a638_go_3.wav
0,data_speech_commands_v0.02/seven/f1d8a638_seven_0.wav,data_speech_commands_v0.02/visual/51f7a034_visual_2.wav
0,data_speech_commands_v0.02/seven/f1d8a638_seven_0.wav,data_speech_commands_v0.02/learn/de89e2ca_learn_3.wav
1,data_speech_commands_v0.02/seven/bde0f20a_seven_0.wav,data_speech_commands_v0.02/five/bde0f20a_five_1.wav
1,data_speech_commands_v0.02/seven/bde0f20a_seven_0.wav,data_speech_commands_v0.02/on/bde0f20a_on_3.wav
0,data_speech_commands_v0.02/seven/bde0f20a_seven_0.wav,data_speech_commands_v0.02/one/de3fe344_one_2.wav
0,data_speech_commands_v0.02/seven/bde0f20a_seven_0.wav,data_speech_commands_v0.02/five/cce7416f_five_0.wav
1,data_speech_commands_v0.02/seven/9be15e93_seven_0.wav,data_speech_commands_v0.02/one/9be15e93_one_0.wav
1,data_speech_commands_v0.02/seven/9be15e93_seven_0.wav,data_speech_commands_v0.02/visual/9be15e93_visual_2.wav
0,data_speech_commands_v0.02/seven/9be15e93_seven_0.wav,data_speech_commands_v0.02/one/51eefcc6_one_0.wav
0,data_speech_commands_v0.02/seven/9be15e93_seven_0.wav,data_speech_commands_v0.02/stop/472b8045_stop_0.wav
1,data_speech_commands_v0.02/seven/4fd1443e_seven_0.wav,data_speech_commands_v0.02/seven/4fd1443e_seven_1.wav
1,data_speech_commands_v0.02/seven/4fd1443e_seven_0.wav,data_speech_commands_v0.02/right/4fd1443e_right_3.wav
0,data_speech_commands_v0.02/seven/4fd1443e_seven_0.wav,data_speech_commands_v0.02/seven/bab36420_seven_2.wav
0,data_speech_commands_v0.02/seven/4fd1443e_seven_0.wav,data_speech_commands_v0.02/learn/645ed69d_learn_0.wav
1,data_speech_commands_v0.02/seven/0a2b400e_seven_0.wav,data_speech_commands_v0.02/three/0a2b400e_three_0.wav
1,data_speech_commands_v0.02/seven/0a2b400e_seven_0.wav,data_speech_commands_v0.02/forward/0a2b400e_forward_3.wav
0,data_speech_commands_v0.02/seven/0a2b400e_seven_0.wav,data_speech_commands_v0.02/left/9e46cfa1_left_0.wav
0,data_speech_commands_v0.02/seven/0a2b400e_seven_0.wav,data_speech_commands_v0.02/forward/525eaa62_forward_2.wav
1,data_speech_commands_v0.02/seven/9448c397_seven_0.wav,data_speech_commands_v0.02/follow/9448c397_follow_0.wav
1,data_speech_commands_v0.02/seven/9448c397_seven_0.wav,data_speech_commands_v0.02/zero/9448c397_zero_1.wav
0,data_speech_commands_v0.02/seven/9448c397_seven_0.wav,data_speech_commands_v0.02/learn/a1cf7fd8_learn_2.wav
0,data_speech_commands_v0.02/seven/9448c397_seven_0.wav,data_speech_commands_v0.02/up/30060aba_up_3.wav
1,data_speech_commands_v0.02/seven/db7c95b0_seven_0.wav,data_speech_commands_v0.02/seven/db7c95b0_seven_0.wav
1,data_speech_commands_v0.02/seven/db7c95b0_seven_0.wav,data_speech_commands_v0.02/seven/db7c95b0_seven_2.wav
0,data_speech_commands_v0.02/seven/db7c95b0_seven_0.wav,data_speech_commands_v0.02/visual/cc4f9250_visual_2.wav
0,data_speech_commands_v0.02/seven/db7c95b0_seven_0.wav,data_speech_commands_v0.02/nine/ac9dee0e_nine_1.wav
1,data_speech_commands_v0.02/seven/f0ebef1b_seven_0.wav,data_speech_commands_v0.02/seven/f0ebef1b_seven_1.wav
1,data_speech_commands_v0.02/seven/f0ebef1b_seven_0.wav,data_speech_commands_v0.02/seven/f0ebef1b_seven_1.wav
0,data_speech_commands_v0.02/seven/f0ebef1b_seven_0.wav,data_speech_commands_v0.02/no/3bfd30e6_no_3.wav
0,data_speech_commands_v0.02/seven/f0ebef1b_seven_0.wav,data_speech_commands_v0.02/follow/ddedba85_follow_0.wav
1,data_speech_commands_v0.02/seven/9a7c1f83_seven_0.wav,data_speech_commands_v0.02/no/9a7c1f83_no_1.wav
1,data_speech_commands_v0.02/seven/9a7c1f83_seven_0.wav,data_speech_commands_v0.02/six/9a7c1f83_six_0.wav
0,data_speech_commands_v0.02/seven/9a7c1f83_seven_0.wav,data_speech_commands_v0.02/right/c1eebc0b_right_2.wav
0,data_speech_commands_v0.02/seven/9a7c1f83_seven_0.wav,data_speech_commands_v0.02/learn/3d794813_learn_0.wav
1,data_speech_commands_v0.02/seven/513aeddf_seven_0.wav,data_speech_commands_v0.02/learn/513aeddf_learn_0.wav
1,data_speech_commands_v0.02/seven/513aeddf_seven_0.wav,data_speech_commands_v0.02/one/513aeddf_one_0.wav
0,data_speech_commands_v0.02/seven/513aeddf_seven_0.wav,data_speech_commands_v0.02/five/10ace7eb_five_1.wav
0,data_speech_commands_v0.02/seven/513aeddf_seven_0.wav,data_speech_commands_v0.02/yes/e4be0cf6_yes_1.wav
1,data_speech_commands_v0.02/up/b528edb3_up_0.wav,data_speech_commands_v0.02/yes/b528edb3_yes_2.wav
1,data_speech_commands_v0.02/up/b528edb3_up_0.wav,data_speech_commands_v0.02/five/b528edb3_five_2.wav
0,data_speech_commands_v0.02/up/b528edb3_up_0.wav,data_speech_commands_v0.02/five/fb727898_five_1.wav
0,data_speech_commands_v0.02/up/b528edb3_up_0.wav,data_speech_commands_v0.02/stop/73f20b00_stop_1.wav
1,data_speech_commands_v0.02/up/332d33b1_up_0.wav,data_speech_commands_v0.02/two/332d33b1_two_1.wav
1,data_speech_commands_v0.02/up/332d33b1_up_0.wav,data_speech_commands_v0.02/six/332d33b1_six_2.wav
0,data_speech_commands_v0.02/up/332d33b1_up_0.wav,data_speech_commands_v0.02/stop/54d9ccb5_stop_1.wav
0,data_speech_commands_v0.02/up/332d33b1_up_0.wav,data_speech_commands_v0.02/four/c7dc7278_four_3.wav
1,data_speech_commands_v0.02/up/f2e59fea_up_0.wav,data_speech_commands_v0.02/one/f2e59fea_one_1.wav
1,data_speech_commands_v0.02/up/f2e59fea_up_0.wav,data_speech_commands_v0.02/right/f2e59fea_right_1.wav
0,data_speech_commands_v0.02/up/f2e59fea_up_0.wav,data_speech_commands_v0.02/eight/6ace4fe1_eight_0.wav
0,data_speech_commands_v0.02/up/f2e59fea_up_0.wav,data_speech_commands_v0.02/eight/e1469561_eight_3.wav
1,data_speech_commands_v0.02/up/54aecbd5_up_0.wav,data_speech_commands_v0.02/on/54aecbd5_on_0.wav
1,data_speech_commands_v0.02/up/54aecbd5_up_0.wav,data_speech_commands_v0.02/backward/54aecbd5_backward_1.wav
0,data_speech_commands_v0.02/up/54aecbd5_up_0.wav,data_speech_commands_v0.02/on/cc6ee39b_on_3.wav
0,data_speech_commands_v0.02/up/54aecbd5_up_0.wav,data_speech_commands_v0.02/eight/7211390b_eight_3.wav
1,data_speech_commands_v0.02/up/19a1e5c7_up_0.wav,data_speech_commands_v0.02/up/19a1e5c7_up_1.wav
1,data_speech_commands_v0.02/up/19a1e5c7_up_0.wav,data_speech_commands_v0.02/up/19a1e5c7_up_3.wav
0,data_speech_commands_v0.02/up/19a1e5c7_up_0.wav,data_speech_commands_v0.02/no/1b4c9b89_no_3.wav
0,data_speech_commands_v0.02/up/19a1e5c7_up_0.wav,data_speech_commands_v0.02/left/333d7ddb_left_3.wav
1,data_speech_commands_v0.02/up/b7a6f709_up_0.wav,data_speech_commands_v0.02/five/b7a6f709_five_1.wav
1,data_speech_commands_v0.02/up/b7a6f709_up_0.wav,data_speech_commands_v0.02/five/b7a6f709_five_3.wav
0,data_speech_commands_v0.02/up/b7a6f709_up_0.wav,data_speech_commands_v0.02/four/f568162b_four_3.wav
0,data_speech_commands_v0.02/up/b7a6f709_up_0.wav,data_speech_commands_v0.02/off/9886d8bf_off_2.wav
1,data_speech_commands_v0.02/up/54b6d355_up_0.wav,data_speech_commands_v0.02/one/54b6d355_one_2.wav
1,data_speech_commands_v0.02/up/54b6d355_up_0.wav,data_speech_commands_v0.02/up/54b6d355_up_2.wav
0,data_speech_commands_v0.02/up/54b6d355_up_0.wav,data_speech_commands_v0.02/on/0132a06d_on_1.wav
0,data_speech_commands_v0.02/up/54b6d355_up_0.wav,data_speech_commands_v0.02/down/bb6d4301_down_0.wav
1,data_speech_commands_v0.02/up/fb8c31a9_up_0.wav,data_speech_commands_v0.02/six/fb8c31a9_six_1.wav
1,data_speech_commands_v0.02/up/fb8c31a9_up_0.wav,data_speech_commands_v0.02/seven/fb8c31a9_seven_2.wav
0,data_speech_commands_v0.02/up/fb8c31a9_up_0.wav,data_speech_commands_v0.02/down/324210dd_down_2.wav
0,data_speech_commands_v0.02/up/fb8c31a9_up_0.wav,data_speech_commands_v0.02/five/1e02ffc5_five_0.wav
1,data_speech_commands_v0.02/up/66cbe2b3_up_0.wav,data_speech_commands_v0.02/dog/66cbe2b3_dog_0.wav
1,data_speech_commands_v0.02/up/66cbe2b3_up_0.wav,data_speech_commands_v0.02/up/66cbe2b3_up_1.wav
0,data_speech_commands_v0.02/up/66cbe2b3_up_0.wav,data_speech_commands_v0.02/forward/de3fe344_forward_2.wav
0,data_speech_commands_v0.02/up/66cbe2b3_up_0.wav,data_speech_commands_v0.02/eight/b0f5b16d_eight_2.wav
1,data_speech_commands_v0.02/up/4e6902d0_up_0.wav,data_speech_commands_v0.02/learn/4e6902d0_learn_3.wav
1,data_speech_commands_v0.02/up/4e6902d0_up_0.wav,data_speech_commands_v0.02/follow/4e6902d0_follow_0.wav
0,data_speech_commands_v0.02/up/4e6902d0_up_0.wav,data_speech_commands_v0.02/down/b308773d_down_1.wav
0,data_speech_commands_v0.02/up/4e6902d0_up_0.wav,data_speech_commands_v0.02/eight/ab9b93e4_eight_1.wav
1,data_speech_commands_v0.02/up/61ab8fbc_up_0.wav,data_speech_commands_v0.02/left/61ab8fbc_left_1.wav
1,data_speech_commands_v0.02/up/61ab8fbc_up_0.wav,data_speech_commands_v0.02/no/61ab8fbc_no_1.wav
0,data_speech_commands_v0.02/up/61ab8fbc_up_0.wav,data_speech_commands_v0.02/nine/cb72dfb6_nine_2.wav
0,data_speech_commands_v0.02/up/61ab8fbc_up_0.wav,data_speech_commands_v0.02/eight/8fe67225_eight_0.wav
1,data_speech_commands_v0.02/up/b8874962_up_0.wav,data_speech_commands_v0.02/two/b8874962_two_3.wav
1,data_speech_commands_v0.02/up/b8874962_up_0.wav,data_speech_commands_v0.02/stop/b8874962_stop_0.wav
0,data_speech_commands_v0.02/up/b8874962_up_0.wav,data_speech_commands_v0.02/six/18f8afd5_six_1.wav
0,data_speech_commands_v0.02/up/b8874962_up_0.wav,data_speech_commands_v0.02/six/4995d875_six_3.wav
1,data_speech_commands_v0.02/up/d3831f6a_up_0.wav,data_speech_commands_v0.02/visual/d3831f6a_visual_1.wav
1,data_speech_commands_v0.02/up/d3831f6a_up_0.wav,data_speech_commands_v0.02/learn/d3831f6a_learn_1.wav
0,data_speech_commands_v0.02/up/d3831f6a_up_0.wav,data_speech_commands_v0.02/right/57152045_right_0.wav
